query,checkRet,score,index,syntacticIds,semanticIds,newRet,newScore,newIndex,newSyntacticIds,newSemanticIds,error,remark,
连续3年净利润增长率大于30%的信息,连续3年的净利润(同比增长率)>30%_&_主营产品名称是信息,81,净利润(同比增长率),248_&_STR_INSTANCE,161_&_STR_INSTANCE,连续3年的净利润(同比增长率)>30%_&_信息,83,净利润(同比增长率){报告期:连续3年}_&_virtual{},248_&_STR_INSTANCE,161_&_STR_INSTANCE,指标发生变化,当前指标为：净利润(同比增长率){报告期:连续3年}_&_virtual{}
连续3年毛利率增加10,连续3年的销售毛利率增长>=10,90,销售毛利率,617,128,连续3年的销售毛利率增长>=10,100,销售毛利率{报告期:连续3年},617,128,指标发生变化,当前指标为：销售毛利率{报告期:连续3年}
连续3年毛利率增加30%,连续3年的销售毛利率增长>=30%,90,销售毛利率,360,1,连续3年的销售毛利率增长>=30%,100,销售毛利率{报告期:连续3年},360,1,指标发生变化,当前指标为：销售毛利率{报告期:连续3年}
连续3年每股收益正增长,连续3年的基本每股收益(同比增长率)>0%,87,基本每股收益(同比增长率),436,161,连续3年的基本每股收益(同比增长率)>0%,93,基本每股收益(同比增长率){报告期:连续3年},824,161,指标发生变化,当前指标为：基本每股收益(同比增长率){报告期:连续3年}
连续3年未分配利润增长大于58%,连续3年的未分配利润增长>58%,86,未分配利润,2,2,连续3年的未分配利润增长>58%,100,未分配利润{报告期:连续3年},2,2,指标发生变化,当前指标为：未分配利润{报告期:连续3年}
连续5年净利润增长不低于20％，连续2天上涨,连续5年的净利润(同比增长率)>=20%_&_连续2天的涨跌幅>0%,90,净利润(同比增长率)_&_涨跌幅,773_&_480,162_&_1075,连续5年的净利润(同比增长率)>=20%_&_连续2天的涨跌幅>0%,100,净利润(同比增长率){报告期:连续5年}_&_涨跌幅{交易日期:连续2天},249_&_480,162_&_1075,指标发生变化,当前指标为：净利润(同比增长率){报告期:连续5年}_&_涨跌幅{交易日期:连续2天}
连续5年净利润增长不低于20％，连续2天上涨，市盈率为0到20,连续5年的净利润(同比增长率)>=20%_&_连续2天的涨跌幅>0%_&_连续2天的市盈率(pe)>=0且连续2天的市盈率(pe)<=20,88,净利润(同比增长率)_&_涨跌幅_&_市盈率(pe)_&_市盈率(pe),773_&_480_&_384,162_&_1075_&_168&1017,连续5年的净利润(同比增长率)>=20%_&_连续2天的涨跌幅>0%_&_连续2天的市盈率(pe)>=0且连续2天的市盈率(pe)<=20,100,净利润(同比增长率){报告期:连续5年}_&_涨跌幅{交易日期:连续2天}_&_市盈率(pe){交易日期:连续2天}_&_市盈率(pe){交易日期:连续2天},249_&_480_&_384,162_&_1075_&_168&1017,指标发生变化,当前指标为：净利润(同比增长率){报告期:连续5年}_&_涨跌幅{交易日期:连续2天}_&_市盈率(pe){交易日期:连续2天}_&_市盈率(pe){交易日期:连续2天}
连续5年毛利率大于40%净资产收益率大于10%,连续5年的销售毛利率>40%_&_连续5年的净资产收益率roe(摊薄;公布值)>10%,90,销售毛利率_&_净资产收益率roe(摊薄;公布值),248_&_248,161_&_161,连续5年的销售毛利率>40%_&_连续5年的净资产收益率roe(摊薄;公布值)>10%,100,销售毛利率{报告期:连续5年}_&_净资产收益率roe(摊薄;公布值){报告期:连续5年},248_&_248,161_&_161,指标发生变化,当前指标为：销售毛利率{报告期:连续5年}_&_净资产收益率roe(摊薄;公布值){报告期:连续5年}
连续6年毛利率大于40%;净资产收益率大于7%,连续6年的销售毛利率>40%_&_连续6年的净资产收益率roe(摊薄;公布值)>7%,82,销售毛利率_&_净资产收益率roe(摊薄;公布值),248_&_248,161_&_161,连续6年的销售毛利率>40%_&_连续6年的净资产收益率roe(摊薄;公布值)>7%,100,销售毛利率{报告期:连续6年}_&_净资产收益率roe(摊薄;公布值){报告期:连续6年},248_&_248,161_&_161,指标发生变化,当前指标为：销售毛利率{报告期:连续6年}_&_净资产收益率roe(摊薄;公布值){报告期:连续6年}
连续6年毛利率大于41%;净资产收益率大于7%，利润率大于16%,连续6年的销售毛利率>41%_&_连续6年的净资产收益率roe(摊薄;公布值)>7%_&_连续6年的净利润／营业总收入>16%,84,销售毛利率_&_净资产收益率roe(摊薄;公布值)_&_净利润／营业总收入,248_&_248_&_248,161_&_161_&_161,连续6年的销售毛利率>41%_&_连续6年的净资产收益率roe(摊薄;公布值)>7%_&_连续6年的净利润／营业总收入>16%,100,销售毛利率{报告期:连续6年}_&_净资产收益率roe(摊薄;公布值){报告期:连续6年}_&_净利润／营业总收入{报告期:连续6年},248_&_248_&_248,161_&_161_&_161,指标发生变化,当前指标为：销售毛利率{报告期:连续6年}_&_净资产收益率roe(摊薄;公布值){报告期:连续6年}_&_净利润／营业总收入{报告期:连续6年}
连续7年净利润增长大于25%,连续7年的净利润(同比增长率)>25%,90,净利润(同比增长率),550,161,连续7年的净利润(同比增长率)>25%,100,净利润(同比增长率){报告期:连续7年},248,161,指标发生变化,当前指标为：净利润(同比增长率){报告期:连续7年}
连续四年净利润增长30%以上,连续4年的净利润(同比增长率)>30%,90,净利润(同比增长率),490,161,连续4年的净利润(同比增长率)>30%,100,净利润(同比增长率){报告期:连续4年},276,161,指标发生变化,当前指标为：净利润(同比增长率){报告期:连续4年}
两季度净利润率连续增长,连续2季度的净利润／营业总收入>0%,90,净利润／营业总收入,436,161,2季度连续的净利润／营业总收入增长>0,100,净利润／营业总收入{报告期:2季度连续},825,129,语义不同,当前语义号为：129;句式号为：825
毛利率>18% 毛利率增长率连续3年>5%,销售毛利率>18%_&_连续3年的销售毛利率增长>5%,83,销售毛利率_&_销售毛利率,248_&_2,161_&_2,销售毛利率>18%_&_连续3年的销售毛利率增长>5%,100,销售毛利率{}_&_销售毛利率{报告期:连续3年},248_&_2,161_&_2,指标发生变化,当前指标为：销售毛利率{}_&_销售毛利率{报告期:连续3年}
毛利率近3年持续增长在50%以上，近3年净利润同比增长30%以上的股票,毛利率近3年持续增长在50%以上;近3年净利润同比增长30%以上的股票,81,null,null,null,近3年连续的销售毛利率增长>50%_&_近3年的净利润(同比增长率)>30%_&_股票,92,销售毛利率{报告期:近3年连续}_&_净利润(同比增长率){报告期:近3年}_&_股票{},428_&_787_&_FREE_VAR,2_&_161_&_FREE_VAR,语义不同,当前语义号为：2_&_161_&_FREE_VAR;句式号为：428_&_787_&_FREE_VAR
梅泰诺每股收益,股票简称是梅泰诺_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,梅泰诺_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
每股收益/最新价大于0.0475,（每股收益eps-基本/最新价）>0.0475,80,每股收益eps-基本_&_最新价,383,161,（基本每股收益/最新价）>0.0475,100,基本每股收益{}_&_最新价{},383,161,指标发生变化,当前指标为：基本每股收益{}_&_最新价{}
每股收益>0.05元,每股收益eps-基本>0.05元,80,每股收益eps-基本,9,9,基本每股收益>0.05元,100,基本每股收益{},9,9,指标发生变化,当前指标为：基本每股收益{}
每股收益>0.3 股价小于8 股本小于10亿,每股收益eps-基本>0.3_&_最新价<8_&_股本<1000000000,80,每股收益eps-基本_&_最新价_&_股本,9_&_245_&_245,9_&_8_&_8,基本每股收益>0.3_&_收盘价<8_&_总股本<1000000000,100,基本每股收益{}_&_收盘价{}_&_总股本{},9_&_245_&_245,9_&_8_&_8,指标发生变化,当前指标为：基本每股收益{}_&_收盘价{}_&_总股本{}
平均换手率,区间日均换手率,80,区间日均换手率,FREE_VAR,FREE_VAR,月平均换手率,100,月平均换手率{},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：月平均换手率{}
青龙管业每股收益,股票简称是青龙管业_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,青龙管业_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
三年毛利率大于60%，市盈率小于30大于2，股价小于10,3年的销售毛利率>60%_&_市盈率(pe)<30且市盈率(pe)>2_&_最新价<10,82,销售毛利率_&_市盈率(pe)_&_市盈率(pe)_&_最新价,248_&_267_&_245,161_&_8&9_&_8,3年的销售毛利率>60%_&_市盈率(pe)<30且市盈率(pe)>2_&_收盘价<10,100,销售毛利率{报告期:3年}_&_市盈率(pe){}_&_市盈率(pe){}_&_收盘价{},248_&_267_&_245,161_&_8&9_&_8,指标发生变化,当前指标为：销售毛利率{报告期:3年}_&_市盈率(pe){}_&_市盈率(pe){}_&_收盘价{}
三月跌20%,3月的月涨跌幅<=-20%,80,涨跌幅,282,1004,3月的涨跌幅<=-20%,100,涨跌幅{交易日期:3月},1474,1004,指标发生变化,当前指标为：涨跌幅{交易日期:3月}
上海绿新每股收益,股票简称是上海绿新_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,上海绿新_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
上升通道 放量,上升通道_&_成交量放大,80,上升通道_&_成交量,FREE_VAR_&_70,FREE_VAR_&_66,上升通道_&_放量,100,上升通道{}_&_放量{},FREE_VAR_&_FREE_VAR,FREE_VAR_&_FREE_VAR,语义不同,当前语义号为：FREE_VAR_&_FREE_VAR;句式号为：FREE_VAR_&_FREE_VAR
市盈率20，每股收益0.8元,市盈率(pe)是20_&_每股收益eps-基本是0.8元,80,市盈率(pe)_&_每股收益eps-基本,KEY_VALUE_&_KEY_VALUE,KEY_VALUE_&_KEY_VALUE,市盈率(pe)是20_&_基本每股收益是0.8元,100,市盈率(pe){}_&_基本每股收益{},KEY_VALUE_&_KEY_VALUE,KEY_VALUE_&_KEY_VALUE,指标发生变化,当前指标为：市盈率(pe){}_&_基本每股收益{}
市值10亿,总市值是1000000000,80,总市值,KEY_VALUE,KEY_VALUE,总市值是1000000000,100,总市值{},KEY_VALUE,KEY_VALUE,指标发生变化,当前指标为：总市值{}
天壕节能2013.03.31基本每股收益,股票简称是天壕节能_&_2013.03.31的基本每股收益,86,基本每股收益,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,天壕节能_&_2013.03.31的基本每股收益,100,股票简称{}_&_基本每股收益{报告期:2013.03.31},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益{报告期:2013.03.31}
突破平台放量,突破平台_&_成交量放大,80,突破平台_&_成交量,FREE_VAR_&_70,FREE_VAR_&_66,突破平台_&_放量,100,突破平台{}_&_放量{},FREE_VAR_&_FREE_VAR,FREE_VAR_&_FREE_VAR,语义不同,当前语义号为：FREE_VAR_&_FREE_VAR;句式号为：FREE_VAR_&_FREE_VAR
万科A二十年每股收益,股票简称是万科a_&_20年的每股收益eps-基本,90,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,万科a_&_20年的基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){报告期:20年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){报告期:20年}
万泽股份业绩预告,股票简称是万泽股份_&_业绩预告类型,80,业绩预告类型,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,万泽股份_&_业绩预告类型,100,股票简称{}_&_业绩预告类型{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_业绩预告类型{}
威远生化每股收益,股票简称是威远生化_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,威远生化_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
下跌 缩量20%,涨跌幅<=-20%,80,涨跌幅,282,1004,涨跌幅<=-20%,66,涨跌幅{},1474,1004,指标发生变化,当前指标为：涨跌幅{}
下跌缩量20%,涨跌幅<=-20%,80,涨跌幅,282,1004,涨跌幅<=-20%,76,涨跌幅{},1474,1004,指标发生变化,当前指标为：涨跌幅{}
小阳收盘,小阳线_&_收盘价,80,小阳线_&_收盘价,FREE_VAR_&_FREE_VAR,FREE_VAR_&_FREE_VAR,小阳线_&_收盘价,100,小阳线{}_&_收盘价{},FREE_VAR_&_FREE_VAR,FREE_VAR_&_FREE_VAR,指标发生变化,当前指标为：小阳线{}_&_收盘价{}
阳包阴换手大于5,阳包阴_&_换手率>5,80,阳包阴_&_换手率,FREE_VAR_&_9,FREE_VAR_&_9,阳包阴_&_最新换手率>5,100,阳包阴{}_&_最新换手率{},FREE_VAR_&_9,FREE_VAR_&_9,指标发生变化,当前指标为：阳包阴{}_&_最新换手率{}
姚记扑克每股收益,股票简称是姚记扑克_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,姚记扑克_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
一个月内资金流入前10,1个月内的资金流入从大到小排名前10,90,资金流入,189,123,金_&_1个月的资金流向>10,70,资金流向{交易日期:1个月},STR_INSTANCE_&_1307,STR_INSTANCE_&_9,语义不同,当前语义号为：STR_INSTANCE_&_9;句式号为：STR_INSTANCE_&_1307
张家界每股收益,股票简称是张家界_&_每股收益eps-基本,80,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,张家界_&_基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){}
涨幅大于30%，最近5个交易日跌幅15%,涨跌幅>30%_&_最近5个交易日的区间涨跌幅<=-15%,80,涨跌幅_&_涨跌幅,439_&_282,1075_&_1004,涨跌幅>30%_&_最近5个交易日的区间涨跌幅<=-15%,100,涨跌幅{}_&_区间涨跌幅{+区间:最近5个交易日},439_&_1474,1075_&_1004,指标发生变化,当前指标为：涨跌幅{}_&_区间涨跌幅{+区间:最近5个交易日}
中国国旅 2013年每股收益,股票简称是中国国旅_&_2013年的每股收益eps-基本,90,每股收益eps-基本,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,中国国旅_&_2013年的基本每股收益(同比增长率),100,股票简称{}_&_基本每股收益(同比增长率){报告期:2013年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_基本每股收益(同比增长率){报告期:2013年}
中线超跌，放量,中线超跌_&_成交量放大,80,中线超跌_&_成交量,FREE_VAR_&_70,FREE_VAR_&_66,中线超跌_&_放量,100,中线超跌{}_&_放量{},FREE_VAR_&_FREE_VAR,FREE_VAR_&_FREE_VAR,语义不同,当前语义号为：FREE_VAR_&_FREE_VAR;句式号为：FREE_VAR_&_FREE_VAR
总股本1.6亿，流通盘8600万,总股本是160000000.000000_&_流通a股是86000000,80,总股本_&_流通a股,KEY_VALUE_&_KEY_VALUE,KEY_VALUE_&_KEY_VALUE,总股本是160000000.000000_&_流通a股是86000000,100,总股本{}_&_流通a股{},KEY_VALUE_&_KEY_VALUE,KEY_VALUE_&_KEY_VALUE,指标发生变化,当前指标为：总股本{}_&_流通a股{}
总股本小于2亿股，股价低于100元，每股收益大于0.05,总股本<200000000股_&_最新价<100元_&_每股收益eps-基本>0.05,80,总股本_&_最新价_&_每股收益eps-基本,245_&_245_&_9,8_&_8_&_9,总股本<200000000股_&_收盘价<100元_&_基本每股收益>0.05,100,总股本{}_&_收盘价{}_&_基本每股收益{},245_&_245_&_9,8_&_8_&_9,指标发生变化,当前指标为：总股本{}_&_收盘价{}_&_基本每股收益{}
总股本小于2亿换手超过10%,总股本<200000000_&_换手率>10%,80,总股本_&_换手率,245_&_248,8_&_161,总股本<200000000_&_最新换手率>10%,100,总股本{}_&_最新换手率{},245_&_248,8_&_161,指标发生变化,当前指标为：总股本{}_&_最新换手率{}
总股本小于3亿股，流通a股小于2亿股，市盈率大于0小于100,总股本<300000000股_&_流通a股<200000000股_&_市盈率(pe)>0且市盈率(pe)<100,80,总股本_&_流通a股_&_市盈率(pe)_&_市盈率(pe),245_&_245_&_1157,8_&_8_&_9&8,总股本<300000000股_&_流通a股<200000000股_&_市盈率(pe)>0且市盈率(pe)<100,100,总股本{}_&_流通a股{}_&_市盈率(pe){}_&_市盈率(pe){},245_&_245_&_1157,8_&_8_&_9&8,指标发生变化,当前指标为：总股本{}_&_流通a股{}_&_市盈率(pe){}_&_市盈率(pe){}
最近5个交易日跌幅15%,最近5个交易日的区间涨跌幅<=-15%,80,涨跌幅,282,1004,最近5个交易日的区间涨跌幅<=-15%,100,区间涨跌幅{+区间:最近5个交易日},1474,1004,指标发生变化,当前指标为：区间涨跌幅{+区间:最近5个交易日}
最近5日涨幅前八十,最近5日的区间收盘价上涨从大到小排名前80,80,收盘价,516,1101,最近5日的区间收盘价上涨排名前80,100,区间收盘价{+区间:最近5日},516,1101,指标发生变化,当前指标为：区间收盘价{+区间:最近5日}
最近5日资金流入前10,最近5日的资金流入从大到小排名前10,90,资金流入,189,123,最近5日的资金流向排名前10,100,资金流向{交易日期:最近5日},189,123,指标发生变化,当前指标为：资金流向{交易日期:最近5日}
最近5天收盘价在10日均价以上,最近5天的区间收盘价>10日的均价,86,区间收盘价_&_均价,12,10,最近5天的区间收盘价>10日的区间成交均价,100,区间收盘价{+区间:最近5天}_&_区间成交均价{+区间:10日},12,10,指标发生变化,当前指标为：区间收盘价{+区间:最近5天}_&_区间成交均价{+区间:10日}
最近三日跌幅前10,最近3日的区间收盘价下跌从大到小排名前10,80,收盘价,507,1103,最近3日的区间收盘价下跌排名前10,100,区间收盘价{+区间:最近3日},507,1103,指标发生变化,当前指标为：区间收盘价{+区间:最近3日}
昨天收盘价75.50~75.60元,昨天的收盘价>=75.50元且昨天的收盘价<=75.60元,86,收盘价_&_收盘价,286,168&1017,昨天的收盘价>=75.50元且昨天的收盘价<=75.60元,100,收盘价{交易日期:昨天}_&_收盘价{交易日期:昨天},286,168&1017,指标发生变化,当前指标为：收盘价{交易日期:昨天}_&_收盘价{交易日期:昨天}
昨天收盘价在23.99元,昨天的收盘价=23.99元,86,收盘价,731,165,昨天的收盘价=23.99元,100,收盘价{交易日期:昨天},731,165,指标发生变化,当前指标为：收盘价{交易日期:昨天}
昨天收盘价在9.40~10.20元,昨天的收盘价>=9.40元且昨天的收盘价<=10.20元,86,收盘价_&_收盘价,384,168&1017,昨天的收盘价>=9.40元且昨天的收盘价<=10.20元,100,收盘价{交易日期:昨天}_&_收盘价{交易日期:昨天},384,168&1017,指标发生变化,当前指标为：收盘价{交易日期:昨天}_&_收盘价{交易日期:昨天}
一汽富维前五年净资产收益,股票简称是一汽富维_&_前5年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,一汽富维_&_前5年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:前5年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:前5年}
兴业银行过去五年净资产收益,股票简称是兴业银行_&_过去5年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,兴业银行_&_过去5年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:过去5年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:过去5年}
销售额增长>7% 营业利润率>61% 现金流量>59%,营业收入增长>7%_&_营业利润率>61%_&_经营活动产生的现金流量净额(同比增长率)>59%,80,营业收入_&_营业利润率_&_经营活动产生的现金流量净额(同比增长率),2_&_248_&_248,2_&_161_&_161,营业收入增长>7%_&_营业利润率>61%_&_经营活动产生的现金流量净额(同比增长率)>59%,100,营业收入{}_&_营业利润率{}_&_经营活动产生的现金流量净额(同比增长率){},2_&_248_&_248,2_&_161_&_161,指标发生变化,当前指标为：营业收入{}_&_营业利润率{}_&_经营活动产生的现金流量净额(同比增长率){}
现金流量>30%,经营活动产生的现金流量净额(同比增长率)>30%,80,经营活动产生的现金流量净额(同比增长率),248,161,经营活动产生的现金流量净额(同比增长率)>30%,100,经营活动产生的现金流量净额(同比增长率){},248,161,指标发生变化,当前指标为：经营活动产生的现金流量净额(同比增长率){}
收盘价低位,行情收盘价低位,80,行情收盘价,222,115,收盘价低位,100,收盘价{},222,115,指标发生变化,当前指标为：收盘价{}
世茂股份过去五年净资产收益,股票简称是世茂股份_&_过去5年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,世茂股份_&_过去5年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:过去5年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:过去5年}
深证A股2013年7月15日收盘涨幅小于0,股票市场类型是深证a股_&_2013年7月15日的涨跌幅<0,86,涨跌幅,STR_INSTANCE_&_15,STR_INSTANCE_&_13,深证a股_&_2013年7月15日的涨跌幅<0,100,股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日},STR_INSTANCE_&_15,STR_INSTANCE_&_13,指标发生变化,当前指标为：股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日}
深证A股2013年7月15日收盘涨幅大于0,股票市场类型是深证a股_&_2013年7月15日的涨跌幅>0,86,涨跌幅,STR_INSTANCE_&_9,STR_INSTANCE_&_9,深证a股_&_2013年7月15日的涨跌幅>0,100,股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日},STR_INSTANCE_&_9,STR_INSTANCE_&_9,指标发生变化,当前指标为：股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日}
上证A股2013年7月15日收盘涨幅小于0,股票市场类型是上证a股_&_2013年7月15日的涨跌幅<0,86,涨跌幅,STR_INSTANCE_&_15,STR_INSTANCE_&_13,上证a股_&_2013年7月15日的涨跌幅<0,100,股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日},STR_INSTANCE_&_15,STR_INSTANCE_&_13,指标发生变化,当前指标为：股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日}
上证A股2013年7月15日收盘涨幅大于0,股票市场类型是上证a股_&_2013年7月15日的涨跌幅>0,86,涨跌幅,STR_INSTANCE_&_9,STR_INSTANCE_&_9,上证a股_&_2013年7月15日的涨跌幅>0,100,股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日},STR_INSTANCE_&_9,STR_INSTANCE_&_9,指标发生变化,当前指标为：股票市场类型{}_&_涨跌幅{交易日期:2013年7月15日}
流通股小于于1亿 净利润增长大于30% 营收增长大于30%,流通a股<100000000_&_净利润(同比增长率)>30%_&_营业收入(同比增长率)>30%,80,流通a股_&_净利润(同比增长率)_&_营业收入(同比增长率),245_&_550_&_550,8_&_161_&_161,流通a股<100000000_&_净利润(同比增长率)>30%_&_营业利润率增长>30%,92,流通a股{}_&_净利润(同比增长率){}_&_营业利润率{},245_&_248_&_2,8_&_161_&_2,语义不同,当前语义号为：8_&_161_&_2;句式号为：245_&_248_&_2
最近一个月价格新低，7月16日跌幅小于0.4%,最近1个月的收盘价创新低_&_7月16日的涨跌幅>-0.4%,86,收盘价_&_涨跌幅,412_&_474,1039_&_1035,7月16日的收盘价下跌<0.4%,66,收盘价{交易日期:7月16日},489,1066,语义不同,当前语义号为：1066;句式号为：489
最近半年毛利增长200%,最近半年的毛利增长>=200%,90,毛利,360,1,最近半年的销售毛利率增长>=200%,100,销售毛利率{报告期:最近半年},360,1,指标发生变化,当前指标为：销售毛利率{报告期:最近半年}
总市值 近三年增长比例10%,近3年的总市值增长>=10%,88,总市值,360,1,总市值_&_净利润(同比增长率)>=10%,81,总市值{}_&_净利润(同比增长率){},FREE_VAR_&_457,FREE_VAR_&_162,语义不同,当前语义号为：FREE_VAR_&_162;句式号为：FREE_VAR_&_457
资金净流入最大100,资金净流入从大到小排名前100,80,资金净流入,415,123,资金流向=100,77,资金流向{},247,165,语义不同,当前语义号为：165;句式号为：247
资金净流入较大,资金净流入从大到小排名前30,80,资金净流入,217,123,资金流向排名前50,73,资金流向{},217,123,指标发生变化,当前指标为：资金流向{}
增长 30%,净利润增长>=30%,80,净利润,360,1,增长 30%,0,null,null,null,得分低于80分,现在得分是：0
一季报增长，节能环保，市盈率小于20,1季报的净利润增长>=0%_&_所属概念是节能环保_&_市盈率(pe)<20,80,净利润_&_市盈率(pe),360_&_STR_INSTANCE_&_245,1_&_STR_INSTANCE_&_8,1季报的预告净利润变动幅度(%)增长>0_&_节能环保_&_市盈率(pe)<20,100,预告净利润变动幅度(%){报告期:1季报}_&_所属概念{}_&_市盈率(pe){},825_&_STR_INSTANCE_&_245,129_&_STR_INSTANCE_&_8,语义不同,当前语义号为：129_&_STR_INSTANCE_&_8;句式号为：825_&_STR_INSTANCE_&_245
毛利增长30%,毛利增长>=30%,80,毛利,360,1,销售毛利率增长>=30%,100,销售毛利率{},360,1,指标发生变化,当前指标为：销售毛利率{}
流通市值 近三年增长比例10%,近3年的流通市值增长>=10%,88,流通市值,360,1,流通市值_&_净利润(同比增长率)>=10%,81,流通市值{}_&_净利润(同比增长率){},FREE_VAR_&_457,FREE_VAR_&_162,语义不同,当前语义号为：FREE_VAR_&_162;句式号为：FREE_VAR_&_457
昨日涨停，--2%<今日涨幅<3%,昨日的涨跌停为是_&_今日的涨跌幅>-2%且今日的涨跌幅<3%,80,涨跌停_&_涨跌幅_&_涨跌幅,380_&_636,1046_&_1075&1074,昨日的涨跌停为是_&_今日的涨跌幅>-2%且今日的涨跌幅<3%,100,涨跌停_&_涨跌幅{交易日期:今日}_&_涨跌幅{交易日期:今日},380_&_636,1012_&_1075&1074,语义不同,当前语义号为：1012_&_1075&1074;句式号为：380_&_636
最新涨跌幅大于-1%小于3%,最新涨跌幅>-1%且最新涨跌幅<3%,80,最新涨跌幅_&_最新涨跌幅,253,161&13,最新涨跌幅>-1%且最新涨跌幅<3%,100,最新涨跌幅{}_&_最新涨跌幅{},253,161&13,指标发生变化,当前指标为：最新涨跌幅{}_&_最新涨跌幅{}
最新价＞2,最新价>2,80,最新价,9,9,最新价>2,100,最新价{},9,9,指标发生变化,当前指标为：最新价{}
最新换手率小于1.2%,最新换手率<1.2%,80,最新换手率,15,13,最新换手率<1.2%,100,最新换手率{},15,13,指标发生变化,当前指标为：最新换手率{}
